  -3.0000  0.000000
  -2.9750  0.000000
  -2.9500  0.000000
  -2.9250  0.000000
  -2.9000  0.000000
  -2.8750  0.000000
  -2.8500  0.000000
  -2.8250  0.000000
  -2.8000  0.000000
  -2.7750  0.000000
  -2.7500  0.000000
  -2.7250  0.000000
  -2.7000  0.000000
  -2.6750  0.000000
  -2.6500  0.000000
  -2.6250  0.000000
  -2.6000  0.000000
  -2.5750  0.023309
  -2.5500  0.033427
  -2.5250  0.066878
  -2.5000  0.088660
  -2.4750  0.106118
  -2.4500  0.131424
  -2.4250  0.162627
  -2.4000  0.193177
  -2.3750  0.219077
  -2.3500  0.240609
  -2.3250  0.262085
  -2.3000  0.285946
  -2.2750  0.311546
  -2.2500  0.338973
  -2.2250  0.367849
  -2.2000  0.397430
  -2.1750  0.426971
  -2.1500  0.456399
  -2.1250  0.484179
  -2.1000  0.508932
  -2.0750  0.531791
  -2.0500  0.552782
  -2.0250  0.570439
  -2.0000  0.583470
  -1.9750  0.593442
  -1.9500  0.603885
  -1.9250  0.615470
  -1.9000  0.626910
  -1.8750  0.638727
  -1.8500  0.652537
  -1.8250  0.668488
  -1.8000  0.684509
  -1.7750  0.698670
  -1.7500  0.710996
  -1.7250  0.723041
  -1.7000  0.736233
  -1.6750  0.750990
  -1.6500  0.766667
  -1.6250  0.781203
  -1.6000  0.793294
  -1.5750  0.804118
  -1.5500  0.815039
  -1.5250  0.826311
  -1.5000  0.837885
  -1.4750  0.849487
  -1.4500  0.860751
  -1.4250  0.871400
  -1.4000  0.881817
  -1.3750  0.892961
  -1.3500  0.905164
  -1.3250  0.918614
  -1.3000  0.933371
  -1.2750  0.947578
  -1.2500  0.958747
  -1.2250  0.966889
  -1.2000  0.974085
  -1.1750  0.982008
  -1.1500  0.989213
  -1.1250  0.993818
  -1.1000  0.996141
  -1.0750  0.998005
  -1.0500  1.001443
  -1.0250  1.006669
  -1.0000  1.013247
  -0.9750  1.021640
  -0.9500  1.031879
  -0.9250  1.042062
  -0.9000  1.050131
  -0.8750  1.055929
  -0.8500  1.059109
  -0.8250  1.060252
  -0.8000  1.062225
  -0.7750  1.066664
  -0.7500  1.072524
  -0.7250  1.077674
  -0.7000  1.081299
  -0.6750  1.083371
  -0.6500  1.083800
  -0.6250  1.083085
  -0.6000  1.082501
  -0.5750  1.083404
  -0.5500  1.086449
  -0.5250  1.090828
  -0.5000  1.095718
  -0.4750  1.100945
  -0.4500  1.106447
  -0.4250  1.111066
  -0.4000  1.113925
  -0.3750  1.115517
  -0.3500  1.116326
  -0.3250  1.117640
  -0.3000  1.120115
  -0.2750  1.123363
  -0.2500  1.126002
  -0.2250  1.127022
  -0.2000  1.127027
  -0.1750  1.126434
  -0.1500  1.125931
  -0.1250  1.125815
  -0.1000  1.125761
  -0.0750  1.125866
  -0.0500  1.126341
  -0.0250  1.126533
   0.0000  1.124714
   0.0250  1.121323
   0.0500  1.118473
   0.0750  1.117429
   0.1000  1.118529
   0.1250  1.121089
   0.1500  1.123946
   0.1750  1.126674
   0.2000  1.129352
   0.2250  1.131590
   0.2500  1.133033
   0.2750  1.133741
   0.3000  1.132881
   0.3250  1.130279
   0.3500  1.127228
   0.3750  1.124207
   0.4000  1.121418
   0.4250  1.119208
   0.4500  1.116792
   0.4750  1.113112
   0.5000  1.107910
   0.5250  1.102134
   0.5500  1.097167
   0.5750  1.093104
   0.6000  1.089858
   0.6250  1.087767
   0.6500  1.086441
   0.6750  1.084590
   0.7000  1.081073
   0.7250  1.077061
   0.7500  1.073499
   0.7750  1.069097
   0.8000  1.063338
   0.8250  1.057025
   0.8500  1.050630
   0.8750  1.044820
   0.9000  1.040447
   0.9250  1.038188
   0.9500  1.037922
   0.9750  1.037434
   1.0000  1.033883
   1.0250  1.027379
   1.0500  1.019228
   1.0750  1.009834
   1.1000  0.999784
   1.1250  0.989203
   1.1500  0.977294
   1.1750  0.964140
   1.2000  0.950969
   1.2250  0.939263
   1.2500  0.929846
   1.2750  0.922620
   1.3000  0.916736
   1.3250  0.911221
   1.3500  0.905169
   1.3750  0.897809
   1.4000  0.889287
   1.4250  0.880107
   1.4500  0.870417
   1.4750  0.860181
   1.5000  0.849593
   1.5250  0.839502
   1.5500  0.830097
   1.5750  0.820071
   1.6000  0.808763
   1.6250  0.797353
   1.6500  0.786936
   1.6750  0.777431
   1.7000  0.767588
   1.7250  0.755627
   1.7500  0.741183
   1.7750  0.725272
   1.8000  0.708008
   1.8250  0.689399
   1.8500  0.670548
   1.8750  0.652369
   1.9000  0.634875
   1.9250  0.617416
   1.9500  0.599279
   1.9750  0.581032
   2.0000  0.564340
   2.0250  0.550135
   2.0500  0.537486
   2.0750  0.524513
   2.1000  0.510036
   2.1250  0.491645
   2.1500  0.466637
   2.1750  0.436585
   2.2000  0.404642
   2.2250  0.373370
   2.2500  0.343559
   2.2750  0.315414
   2.3000  0.289295
   2.3250  0.264564
   2.3500  0.240313
   2.3750  0.215863
   2.4000  0.191529
   2.4250  0.166498
   2.4500  0.138227
   2.4750  0.113302
   2.5000  0.083410
   2.5250  0.063899
   2.5500  0.044060
   2.5750  0.017316
   2.6000  0.020721
   2.6250  0.000000
   2.6500  0.000000
   2.6750  0.000000
   2.7000  0.000000
   2.7250  0.000000
   2.7500  0.000000
   2.7750  0.000000
   2.8000  0.000000
   2.8250  0.000000
   2.8500  0.000000
   2.8750  0.000000
   2.9000  0.000000
   2.9250  0.000000
   2.9500  0.000000
   2.9750  0.000000
   3.0000  0.000000
